Station_ID,Timestamp,CO_Channel,NOx_Channel,NO2_Channel,Ambient_Temperature,Relative_Humidity,Absolute_Humidity
STN-04,06-03-2021 12:00,2.3,329,106,20.1,56.3,1.2248
STN-04,06-03-2021 13:00,2.4,297,101,20.4,57.4,1.2221
STN-04,06-03-2021 14:00,,171,87,19.1,55.2,1.1951
STN-04,06-03-2021 15:00,2.2,129,85,-36.87217534,54.1,1.1663
STN-04,06-03-2021 16:00,2.6,138,,19.7,49.5,1.137
STN-04,06-03-2021 17:00,3,165,105,19.5,47.2,1.1281
STN-04,06-03-2021 18:00,4.3,337,118,15.7,50.9,1.0755
STN-04,06-03-2021 19:00,5.1,378,132,15.5,49.4,1.0933
STN-04,06-03-2021 20:00,,484,145,16.1,56.2,1.1814
STN-04,06-03-2021 21:00,5,490,153,15,61.2,1.1737
STN-04,06-03-2021 22:00,5.3,520,159,14.2,66.6,1.1605
STN-04,06-03-2021 23:00,5.2,490,138,14.6,68.1,1.1842
STN-04,07-03-2021 00:00,4.5,452,128,14.3,61.2,1.1112
STN-04,07-03-2021 01:00,3.9,439,122,13.5,59.7,1.041
STN-04,07-03-2021 02:00,3.4,405,104,12.5,62.2,1.0354
STN-04,07-03-2021 03:00,3.3,312,107,10.3,63.2,0.9304
STN-04,07-03-2021 04:00,3.3,327,87,9.7,68,0.9601
STN-04,07-03-2021 05:00,2.2,195,82,10.8,68.3,1.012
STN-04,07-03-2021 06:00,2.9,326,104,10.9,67.2,0.9999
STN-04,07-03-2021 07:00,3.6,385,129,11.6,68.9,1.0805
STN-04,07-03-2021 08:00,3.8,,147,11.5,64.5,1.0449
STN-04,07-03-2021 09:00,3.2,404,152,13.4,62.8,1.1059
STN-04,07-03-2021 10:00,,456,180,15.4,53.4,1.0023
STN-04,07-03-2021 11:00,2.8,413,180,17.2,46.5,0.9459
STN-04,07-03-2021 12:00,2.8,372,161,16.2,48.7,0.9573
STN-04,07-03-2021 13:00,3.8,480,157,17.4,50.1,1.0001
STN-04,07-03-2021 14:00,4.4,522,164,17,46.9,0.948
STN-04,07-03-2021 15:00,4.1,450,155,16.3,46.2,0.917
STN-04,07-03-2021 16:00,4.4,555,182,16.7,43.2,0.8672
STN-04,07-03-2021 17:00,5.1,659,193,16.2,38.3,0.8011
STN-04,07-03-2021 18:00,5.3,693,189,15.3,39.7,0.8199
STN-04,07-03-2021 19:00,5.5,730,197,,47,0.896
STN-04,07-03-2021 20:00,4.7,614,177,12.3,47.1,0.8682
STN-04,07-03-2021 21:00,4,626,157,8.6,53.2,0.8255
STN-04,07-03-2021 22:00,3.6,530,134,8.3,57.3,0.8767
STN-04,07-03-2021 23:00,4.2,446,129,9.3,58.9,0.9333
STN-04,08-03-2021 00:00,3.6,369,118,9.8,56.5,0.9571
STN-04,08-03-2021 01:00,3.4,343,104,10.1,56.9,0.92
STN-04,08-03-2021 02:00,3.3,348,91,10.3,60.3,0.9677
STN-04,08-03-2021 03:00,3.1,337,88,9.4,56.5,0.8711
STN-04,08-03-2021 04:00,2.3,330,51,9.1,58.3,0.8694
STN-04,08-03-2021 05:00,1.4,229,43,9.1,55.4,0.8382
STN-04,08-03-2021 06:00,1.5,219,55,8.3,57.3,0.8611
STN-04,08-03-2021 07:00,2.1,289,87,8.7,48.3,0.797
STN-04,08-03-2021 08:00,3.6,384,121,11,47.2,0.8732
STN-04,08-03-2021 09:00,3.6,412,135,12.3,35.2,0.7769
STN-04,08-03-2021 10:00,4.1,445,146,15.2,28.6,0.7594
STN-04,08-03-2021 11:00,3.6,404,137,17.8,20,0.7304
STN-04,08-03-2021 12:00,4.1,409,136,19.5,16.2,0.7412
STN-04,08-03-2021 13:00,4,,144,20.7,14.5,0.7448
STN-04,08-03-2021 14:00,3.7,480,134,20,15.7,0.7105
STN-04,08-03-2021 15:00,3.4,457,125,19.5,17.6,0.7145
STN-04,08-03-2021 16:00,4.2,508,127,21.2,25.5,0.8461
STN-04,08-03-2021 17:00,5,597,127,21,,0.9635
STN-04,08-03-2021 18:00,5.3,551,130,20.8,39.8,1.0083
STN-04,08-03-2021 19:00,6.2,628,120,19.4,46,1.0668
STN-04,08-03-2021 20:00,5,464,101,18.3,44.2,1.0093
STN-04,08-03-2021 21:00,4.6,501,119,17.2,51.8,1.0724
STN-04,08-03-2021 22:00,3.5,339,100,14.9,56.7,1.0511
STN-04,08-03-2021 23:00,,293,97,13.7,58.1,1.0385
STN-04,09-03-2021 00:00,3.4,284,78,12.3,59.5,1.0046
STN-04,09-03-2021 01:00,3.1,278,75,13.4,58.1,1.0222
STN-04,09-03-2021 02:00,1.7,125,39,12.8,61.5,1.0513
STN-04,09-03-2021 03:00,0.9,64,37,11,59.9,0.9659
STN-04,09-03-2021 04:00,0.8,38,13,10.7,57.8,0.91
STN-04,09-03-2021 05:00,0.1,1,12,8.9,59.9,0.8558
STN-04,09-03-2021 06:00,0.2,1,26,8.9,59.9,0.8437
STN-04,09-03-2021 07:00,,129,54,8.4,61.1,0.855
STN-04,09-03-2021 08:00,2.3,258,77,8.3,60.2,0.8369
STN-04,09-03-2021 09:00,3.1,320,93,10.1,52.3,0.8198
STN-04,09-03-2021 10:00,2.6,292,83,13.1,41.3,0.7564
STN-04,09-03-2021 11:00,2.7,293,94,16.4,31.4,0.7367
STN-04,09-03-2021 12:00,2.2,243,81,17.2,29.8,0.7376
STN-04,09-03-2021 13:00,3.2,322,92,17.9,28.1,0.6786
STN-04,09-03-2021 14:00,2.9,297,74,16.5,27.5,0.591
STN-04,09-03-2021 15:00,2.9,288,62,16.3,25.4,0.5597
STN-04,09-03-2021 16:00,3,316,75,15.7,25.2,0.487
STN-04,09-03-2021 17:00,3.7,345,87,14,28.6,0.4439
STN-04,09-03-2021 18:00,4.6,429,112,12.2,36,0.485
STN-04,09-03-2021 19:00,3.6,292,94,11.6,38,0.5284
STN-04,09-03-2021 20:00,3.4,284,111,11.7,48.4,0.6591
STN-04,09-03-2021 21:00,3.2,255,107,11.9,49.7,0.6713
STN-04,09-03-2021 22:00,2.9,226,102,10.9,50,0.6034
STN-04,09-03-2021 23:00,3,253,107,10.8,52.4,0.6255
STN-04,10-03-2021 00:00,3.5,362,141,8.9,57.1,0.5974
STN-04,10-03-2021 01:00,3.3,245,106,8.7,60.3,0.639
STN-04,10-03-2021 02:00,4.1,289,116,7.6,68.7,0.6872
STN-04,10-03-2021 03:00,4.6,349,120,8.2,73.6,0.7843
STN-04,10-03-2021 04:00,4.1,323,86,7.8,77.2,0.7787
STN-04,10-03-2021 05:00,3.4,264,82,6.3,79.9,0.777
STN-04,10-03-2021 06:00,,181,,6.6,79.1,0.8086
STN-04,10-03-2021 07:00,3.8,338,90,7.5,76.3,0.8236
STN-04,10-03-2021 08:00,4.1,403,111,7.7,72.3,0.7619
STN-04,10-03-2021 09:00,4.7,417,104,9.8,66.5,0.7663
STN-04,10-03-2021 10:00,4.6,401,108,12.4,59.8,0.7758
STN-04,10-03-2021 11:00,,219,89,14.9,53.2,0.7829
STN-04,10-03-2021 12:00,3.7,276,101,16.4,50.5,0.791
STN-04,10-03-2021 13:00,4,260,99,16.9,43.7,0.6827
STN-04,10-03-2021 14:00,4.7,397,115,17.7,48.2,0.7175
STN-04,10-03-2021 15:00,5.5,453,123,19.1,50.6,0.7985
STN-04,10-03-2021 16:00,5.5,458,110,19.5,50.5,0.8235
STN-04,10-03-2021 17:00,7,592,144,18.6,59.8,0.9168
STN-04,10-03-2021 18:00,7,532,133,16.5,65.7,0.9894
STN-04,10-03-2021 19:00,6.5,423,118,16.6,66.8,1.037
STN-04,10-03-2021 20:00,6.5,517,122,15.1,78.9,1.1547
STN-04,10-03-2021 21:00,5.5,398,,15.2,72.7,1.1328
STN-04,10-03-2021 22:00,5,403,102,14.6,71.9,1.1329
STN-04,10-03-2021 23:00,5.3,,113,13.4,81.3,1.2119
STN-04,11-03-2021 00:00,5.6,450,114,13.6,83.7,1.2606
STN-04,11-03-2021 01:00,6,483,128,13.6,83.9,1.2552
STN-04,11-03-2021 02:00,5.4,513,,11.8,81.3,1.1996
STN-04,11-03-2021 03:00,,486,139,12.5,84.9,1.2807
STN-04,11-03-2021 04:00,5.1,437,117,13,82.7,1.2548
STN-04,11-03-2021 05:00,4.7,428,135,12.3,84.2,1.2612
STN-04,11-03-2021 06:00,3.6,350,131,13.4,80.8,1.2623
STN-04,11-03-2021 07:00,4.3,455,159,14.1,78.3,1.2823
STN-04,11-03-2021 08:00,5,569,166,14.4,76.1,1.3066
STN-04,11-03-2021 09:00,5.4,598,177,16.6,69.7,1.3232
STN-04,11-03-2021 10:00,,664,188,19.8,60.6,1.3428
STN-04,11-03-2021 11:00,5.2,620,178,19,62.2,1.299
STN-04,11-03-2021 12:00,5.4,599,187,21.1,59.3,1.2825
STN-04,11-03-2021 13:00,5.4,601,191,-7.797352965,60.3,1.2947
STN-04,11-03-2021 14:00,6.1,647,205,22.4,60,1.2938
STN-04,11-03-2021 15:00,5.5,583,176,23.1,57.7,1.2518
STN-04,11-03-2021 16:00,5.5,,182,22.7,52.6,1.2177
STN-04,11-03-2021 17:00,6.6,734,230,22.1,55.9,1.2483
STN-04,11-03-2021 18:00,7.3,873,245,,61.4,1.308
STN-04,11-03-2021 19:00,6.3,704,202,18,71,1.3794
STN-04,11-03-2021 20:00,4.9,633,,15.6,74.9,1.3135
STN-04,11-03-2021 21:00,4.7,696,198,13.3,80.5,1.3268
STN-04,11-03-2021 22:00,2.9,478,155,11.7,76.3,1.2199
STN-04,11-03-2021 23:00,2,317,121,10,79.4,1.1853
STN-04,12-03-2021 00:00,1.7,228,106,9.1,84.3,1.2119
STN-04,12-03-2021 01:00,2.1,250,88,9.8,83.7,1.2471
STN-04,12-03-2021 02:00,2.3,221,84,10.1,86.6,1.3134
STN-04,12-03-2021 03:00,2.1,211,89,10.6,87.8,1.3473
STN-04,12-03-2021 04:00,1.7,191,71,7.8,86.5,1.2711
STN-04,12-03-2021 05:00,2.2,268,77,5.5,90.6,1.205
STN-04,12-03-2021 06:00,2.6,282,96,5.9,94.8,1.2891
STN-04,12-03-2021 07:00,4.1,376,129,6.4,91.7,1.2709
STN-04,12-03-2021 08:00,4.6,448,153,6.9,89.7,1.261
STN-04,12-03-2021 09:00,4.7,448,171,8.2,80.1,1.2116
STN-04,12-03-2021 10:00,4.9,430,174,11.3,72.1,1.1952
STN-04,12-03-2021 11:00,4.2,362,152,12.5,66.1,1.1597
STN-04,12-03-2021 12:00,4,332,147,13.7,63.5,1.1017
STN-04,12-03-2021 13:00,3.6,237,125,13.5,61.2,1.0541
STN-04,12-03-2021 14:00,3.4,236,123,13.7,65.4,1.0763
STN-04,12-03-2021 15:00,2.6,218,131,13.8,61.5,1.0189
STN-04,12-03-2021 16:00,3.4,234,141,14.8,59.4,1.0614
STN-04,12-03-2021 17:00,3.1,224,114,14.1,61.1,
STN-04,12-03-2021 18:00,3.6,244,,14.7,60.8,1.1446
STN-04,12-03-2021 19:00,4.5,275,138,13.2,67.2,1.2018
STN-04,12-03-2021 20:00,4,272,147,12.1,67.8,1.1451
STN-04,12-03-2021 21:00,3.9,204,135,10.8,72.8,1.1805
STN-04,12-03-2021 22:00,4.2,216,121,9.2,72.8,1.1101
STN-04,12-03-2021 23:00,3.4,151,105,8.7,76,1.1151
STN-04,13-03-2021 00:00,4.1,198,105,8.3,77.3,1.1296
STN-04,13-03-2021 01:00,3.6,227,96,6.7,75.9,1.0344
STN-04,13-03-2021 02:00,3.2,214,70,7,76.8,1.0427
STN-04,13-03-2021 03:00,2.9,245,70,6.8,77.5,1.0503
STN-04,13-03-2021 04:00,2.4,168,29,6.1,82.2,1.0463
STN-04,13-03-2021 05:00,3.8,318,72,7.9,80.1,1.0945
STN-04,13-03-2021 06:00,3.7,393,79,,78.5,1.0769
STN-04,13-03-2021 07:00,3.9,507,108,7.6,73.9,1.0258
STN-04,13-03-2021 08:00,4.5,575,130,7.5,72.2,1.0376
STN-04,13-03-2021 09:00,4.2,491,108,9.5,67.2,1.0316
STN-04,13-03-2021 10:00,3.8,459,97,10.4,63.6,0.9878
STN-04,13-03-2021 11:00,3.5,383,105,12,64.6,1.0362
STN-04,13-03-2021 12:00,3.8,395,118,13.3,60.8,1.0062
STN-04,13-03-2021 13:00,3.5,349,117,14,55.4,
STN-04,13-03-2021 14:00,3.5,349,117,14,55.4,
STN-04,13-03-2021 15:00,3.2,352,101,12.8,54,0.897
STN-04,13-03-2021 16:00,3.5,363,122,11.9,48.4,0.7624
STN-04,13-03-2021 17:00,3.9,398,115,11.6,53.9,0.824
STN-04,13-03-2021 18:00,4.5,425,132,10.2,63.2,0.9521
STN-04,13-03-2021 19:00,5.2,439,134,10.3,69.1,1.0984
STN-04,13-03-2021 20:00,4.4,384,136,9.1,65.6,1.0646
STN-04,13-03-2021 21:00,3.6,288,118,9.2,71.9,1.1401
STN-04,13-03-2021 22:00,4.3,,125,9.5,73.5,1.1926
STN-04,13-03-2021 23:00,4.3,288,112,8.3,75.5,1.1397
STN-04,14-03-2021 00:00,4.6,262,109,7.2,76,1.1499
STN-04,14-03-2021 01:00,3.4,,79,6.2,81.1,1.1769
STN-04,14-03-2021 02:00,3,116,48,5.5,84.5,1.2235
STN-04,14-03-2021 03:00,2.9,128,52,5.7,86.1,1.2424
STN-04,14-03-2021 04:00,1.7,72,36,4.7,83.7,1.1676
STN-04,14-03-2021 05:00,1.1,133,48,5,83.2,1.1763
STN-04,14-03-2021 06:00,1.7,178,65,5.6,75.5,1.1167
STN-04,14-03-2021 07:00,2.6,293,90,4.8,81.8,1.1826
STN-04,14-03-2021 08:00,3.1,391,100,5.8,76.5,1.1706
STN-04,14-03-2021 09:00,3.2,400,121,7.7,70,1.1523
STN-04,14-03-2021 10:00,3.1,303,108,10.1,66.1,1.1894
STN-04,14-03-2021 11:00,2.4,205,115,12,59,1.1592
STN-04,14-03-2021 12:00,2.3,176,115,14.2,57.1,1.1902
STN-04,14-03-2021 13:00,2.4,201,119,14.8,59.7,1.1565
STN-04,14-03-2021 14:00,2.4,231,129,14.9,59.2,1.1475
STN-04,14-03-2021 15:00,2.8,308,150,15.2,55,1.112
STN-04,14-03-2021 16:00,2.7,253,159,15.6,59.4,1.1301
STN-04,14-03-2021 17:00,3.2,344,174,14.4,55.6,1.0569
STN-04,14-03-2021 18:00,3.4,,169,11.2,59.3,1.0546
STN-04,14-03-2021 19:00,3.5,371,181,9,63,1.0473
STN-04,14-03-2021 20:00,3.5,413,163,7.6,63.6,0.996
STN-04,14-03-2021 21:00,3.3,373,152,7.6,58.4,0.941
STN-04,14-03-2021 22:00,2.8,370,136,8.3,57.6,0.9621
STN-04,14-03-2021 23:00,2.9,332,136,7.6,61.6,1.0055
STN-04,15-03-2021 00:00,2.3,164,105,8.7,60.1,1.0255
STN-04,15-03-2021 01:00,2.5,177,104,7.7,,1.0258
STN-04,15-03-2021 02:00,1.7,101,80,9,68.9,1.1476
STN-04,15-03-2021 03:00,,58,76,8.2,77.7,1.2214
STN-04,15-03-2021 04:00,0.8,93,61,7.8,83.4,1.2615
STN-04,15-03-2021 05:00,1.9,212,68,8.3,86,1.3169
STN-04,15-03-2021 06:00,1.8,,67,7.5,83.7,1.272
STN-04,15-03-2021 07:00,2.5,345,95,8.4,79.4,1.2099
STN-04,15-03-2021 08:00,4.5,576,153,8.3,76,1.1707
STN-04,15-03-2021 09:00,4,495,132,9.3,68.9,1.1617
STN-04,15-03-2021 10:00,4,465,142,11.9,57.2,1.0879
STN-04,15-03-2021 11:00,2.8,329,126,13.8,52.2,1.0749
STN-04,15-03-2021 12:00,2.4,240,103,14.2,51.9,1.0751
STN-04,15-03-2021 13:00,3.1,244,120,16.7,47.2,1.0701
STN-04,15-03-2021 14:00,2.8,205,99,16.2,51.3,1.1173
STN-04,15-03-2021 15:00,2.7,211,93,17.9,51.2,1.1627
STN-04,15-03-2021 16:00,2.9,265,93,18.3,49.3,1.1465
STN-04,15-03-2021 17:00,4.2,441,132,16.8,50.4,1.1373
STN-04,15-03-2021 18:00,5.4,500,130,15.8,56.7,1.2068
STN-04,15-03-2021 19:00,5.3,495,113,13.7,64.2,1.2398
STN-04,15-03-2021 20:00,4.1,452,109,12.4,63,1.2112
STN-04,15-03-2021 21:00,2.6,275,103,11.8,63.5,1.2029
STN-04,15-03-2021 22:00,1.4,105,60,10.5,63.1,1.1949
STN-04,15-03-2021 23:00,1.9,77,64,8.8,65.3,1.1867
STN-04,16-03-2021 00:00,1.1,32,63,8.1,62.2,1.1734
STN-04,16-03-2021 01:00,1.1,56,58,7.6,63.5,1.144
STN-04,16-03-2021 02:00,0.4,1,45,6.8,62.3,1.1083
STN-04,16-03-2021 03:00,0,1,44,7.1,60.5,1.0788
STN-04,16-03-2021 04:00,0.1,1,23,6.5,66.6,1.1043
STN-04,16-03-2021 05:00,0.7,,49,5.3,68.3,1.0566
STN-04,16-03-2021 06:00,,1,45,6.6,63.4,1.0235
STN-04,16-03-2021 07:00,1.9,66,73,7.4,62.8,1.0405
STN-04,16-03-2021 08:00,2.1,44,75,10.2,52.1,1.0569
STN-04,16-03-2021 09:00,2.4,100,,13.3,48.3,1.1226
STN-04,16-03-2021 10:00,2.2,74,93,17.2,40,1.1518
STN-04,16-03-2021 11:00,2,56,101,18.8,29,1.0541
STN-04,16-03-2021 12:00,2.6,118,103,20.7,24.2,1.0703
STN-04,16-03-2021 13:00,3,107,102,21.1,22.4,1.0638
STN-04,16-03-2021 14:00,2.7,16,95,21.1,24.5,1.0481
STN-04,16-03-2021 15:00,2.5,85,86,21.6,35.3,1.1574
STN-04,16-03-2021 16:00,2.3,106,86,22.3,33.1,1.1647
STN-04,16-03-2021 17:00,3.1,231,124,20.3,37.1,1.1269
STN-04,16-03-2021 18:00,3.9,241,137,19.1,36.3,
STN-04,16-03-2021 19:00,3.4,213,143,17.9,40.8,1.0602
STN-04,16-03-2021 20:00,3.3,203,139,15.7,42.3,1.0561
STN-04,16-03-2021 21:00,2.6,183,128,13,50.3,1.0586
STN-04,16-03-2021 22:00,1.7,95,108,13.2,49.6,1.0251
STN-04,16-03-2021 23:00,0.9,25,89,14.4,46.9,1.0298
STN-04,17-03-2021 00:00,0.9,31,88,12.5,48.9,0.946
STN-04,17-03-2021 01:00,0.7,76,82,11.8,52.7,
STN-04,17-03-2021 02:00,0.8,,65,10.6,53.8,0.9015
STN-04,17-03-2021 03:00,0.7,190,92,10.4,54.1,0.9086
STN-04,17-03-2021 04:00,0.5,71,72,8.8,58.3,0.8763
STN-04,17-03-2021 05:00,0.5,66,70,8.6,62.4,0.9055
STN-04,17-03-2021 06:00,1.4,141,71,9.5,59.7,0.9553
STN-04,17-03-2021 07:00,2.3,188,100,10.1,56.5,0.932
STN-04,17-03-2021 08:00,4,358,136,12,58.9,1.0211
STN-04,17-03-2021 09:00,4.1,402,134,14.7,56.2,1.0962
STN-04,17-03-2021 10:00,4.5,428,146,16.3,52.7,1.0782
STN-04,17-03-2021 11:00,4,398,,18.8,47.2,1.0613
STN-04,17-03-2021 12:00,3.9,300,111,17.7,42.6,0.9638
STN-04,17-03-2021 13:00,3.6,285,99,18.5,43.4,0.9932
STN-04,17-03-2021 14:00,3.7,350,113,19.3,40.6,0.975
STN-04,17-03-2021 15:00,3.3,317,113,20.3,41.3,1.0076
STN-04,17-03-2021 16:00,4.1,302,113,20.8,40.8,1.0031
STN-04,17-03-2021 17:00,4.4,327,113,18.6,43.6,0.9801
STN-04,17-03-2021 18:00,4.4,418,113,15.8,44.5,0.9029
STN-04,17-03-2021 19:00,4.6,434,113,15.9,46.2,0.9325
STN-04,17-03-2021 20:00,3.1,251,113,13.5,45.6,0.8585
STN-04,17-03-2021 21:00,1.8,176,113,10.2,54.5,0.8592
STN-04,17-03-2021 22:00,2.3,85,85,9.7,,0.8997
STN-04,17-03-2021 23:00,2.1,47,89,10.1,60,0.9365
STN-04,18-03-2021 00:00,1.9,100,84,9.7,64.3,0.9837
STN-04,18-03-2021 01:00,1.3,8,46,7.8,65.8,0.946
STN-04,18-03-2021 02:00,0.9,13,38,9.4,66.9,1.004
STN-04,18-03-2021 03:00,1.2,63,54,11.1,,1.0122
STN-04,18-03-2021 04:00,1.9,48,40,10.8,67.2,1.0681
STN-04,18-03-2021 05:00,3,152,63,10,71,1.0852
STN-04,18-03-2021 06:00,3,198,80,9.7,71.1,1.0641
STN-04,18-03-2021 07:00,3.7,288,94,10.1,67.7,1.0556
STN-04,18-03-2021 08:00,4.5,407,130,10.8,65.1,1.0635
STN-04,18-03-2021 09:00,4.7,433,139,12.6,62.9,
STN-04,18-03-2021 10:00,3.6,413,139,13.3,57.5,1.0509
STN-04,18-03-2021 11:00,3.5,408,137,14.7,55.1,1.0479
STN-04,18-03-2021 12:00,3.4,342,110,15.1,55.6,1.055
STN-04,18-03-2021 13:00,3.2,264,99,15.7,51.2,0.9877
STN-04,18-03-2021 14:00,3.6,353,114,15.1,49.5,0.9485
STN-04,18-03-2021 15:00,3.5,440,122,14.6,52.2,0.9302
STN-04,18-03-2021 16:00,3.8,476,,14.5,53.4,0.9046
STN-04,18-03-2021 17:00,3.1,408,119,14.4,48.6,0.8949
STN-04,18-03-2021 18:00,2.9,388,138,12.6,51.3,0.886
STN-04,18-03-2021 19:00,3.4,447,155,11,52.5,0.8466
STN-04,18-03-2021 20:00,3.2,386,130,10.7,56.2,0.9036
STN-04,18-03-2021 21:00,3,381,133,9,63.7,0.9251
STN-04,18-03-2021 22:00,2.4,271,120,8.5,67.3,0.9683
STN-04,18-03-2021 23:00,2.1,277,121,8.6,61.4,0.9547
STN-04,19-03-2021 00:00,1.9,280,108,7.8,65.1,0.9983
STN-04,19-03-2021 01:00,1.6,184,80,8.6,67.8,
STN-04,19-03-2021 02:00,0.4,67,53,8.4,67.9,1.0057
STN-04,19-03-2021 03:00,0.7,148,70,7.2,73.5,1.0092
STN-04,19-03-2021 04:00,0.6,90,34,6.5,77,1.0447
STN-04,19-03-2021 05:00,0.7,63,14,5.2,82.8,1.0565
STN-04,19-03-2021 06:00,0.9,26,23,6.3,85.4,1.1348
STN-04,19-03-2021 07:00,2.6,263,92,7.2,78.1,1.0986
STN-04,19-03-2021 08:00,3.2,288,96,7.1,73.7,1.0583
STN-04,19-03-2021 09:00,3.1,244,86,9.5,65,1.0153
STN-04,19-03-2021 10:00,3.1,207,101,12.1,62.1,1.0689
STN-04,19-03-2021 11:00,3.2,255,104,14.1,57.8,1.0401
STN-04,19-03-2021 12:00,3.4,235,88,15.5,53.7,1.0159
STN-04,19-03-2021 13:00,4.3,232,88,16.5,50.3,0.9759
STN-04,19-03-2021 14:00,4.3,248,84,16.1,,0.9285
STN-04,19-03-2021 15:00,3.5,272,93,16.3,48.8,0.9703
STN-04,19-03-2021 16:00,3.1,219,90,16.7,46.1,0.9807
STN-04,19-03-2021 17:00,3.6,209,102,17.8,49.7,
STN-04,19-03-2021 18:00,4.2,186,106,16.5,56.5,1.1687
STN-04,19-03-2021 19:00,5,243,123,14.6,59.9,1.1763
STN-04,19-03-2021 20:00,,154,98,13.3,56.5,1.1403
STN-04,19-03-2021 21:00,3.3,36,73,12.9,,1.1435
STN-04,19-03-2021 22:00,3,33,74,11.2,63,1.1397
STN-04,19-03-2021 23:00,3,101,59,11.9,67.1,1.2243
STN-04,20-03-2021 00:00,1.8,45,52,13.2,65.9,1.2156
STN-04,20-03-2021 01:00,1.7,80,33,-7.177425884,69.5,1.2086
STN-04,20-03-2021 02:00,2,106,42,11.4,72.9,1.2367
STN-04,20-03-2021 03:00,2.2,124,55,10.8,69.1,
STN-04,20-03-2021 04:00,2.6,112,39,11.2,70.2,1.163
STN-04,20-03-2021 05:00,2.8,214,50,9.6,72.9,1.1032
STN-04,20-03-2021 06:00,2.9,284,76,9,69.6,1.0308
STN-04,20-03-2021 07:00,,344,112,9.6,63.6,0.999
STN-04,20-03-2021 08:00,3.9,401,,9.5,61.1,0.974
STN-04,20-03-2021 09:00,4.3,499,151,11.6,60.3,1.0222
STN-04,20-03-2021 10:00,3.2,346,118,14.7,52.1,1.0081
STN-04,20-03-2021 11:00,2.7,270,103,17.5,49.5,1.0765
STN-04,20-03-2021 12:00,2.9,235,101,18.4,47.2,1.0655
STN-04,20-03-2021 13:00,2.7,140,72,17.4,44.2,0.9853
STN-04,20-03-2021 14:00,3.1,238,88,17,45,0.9419
STN-04,20-03-2021 15:00,3.1,308,108,17.2,41.7,0.9065
STN-04,20-03-2021 16:00,3.4,,112,15.9,46.3,0.9001
STN-04,20-03-2021 17:00,4.3,437,150,15.4,41.1,0.869
STN-04,20-03-2021 18:00,5.3,537,164,14.9,45.9,0.9378
STN-04,20-03-2021 19:00,4.9,488,,12,51.7,0.9398
STN-04,20-03-2021 20:00,3.8,453,153,8.7,56.7,0.8638
STN-04,20-03-2021 21:00,2.6,400,158,7.9,,0.8142
STN-04,20-03-2021 22:00,,253,128,7.7,46.2,0.7453
STN-04,20-03-2021 23:00,1.9,294,120,7.5,45.1,0.7266
STN-04,21-03-2021 00:00,1.5,312,116,7.5,44.7,0.7152
STN-04,21-03-2021 01:00,0.8,268,107,7.6,38.9,0.5955
STN-04,21-03-2021 02:00,1.4,234,93,6.6,39.9,0.5628
STN-04,21-03-2021 03:00,0.5,207,109,5.6,37.6,
STN-04,21-03-2021 04:00,0.7,135,80,5,37.9,0.4368
STN-04,21-03-2021 05:00,0.7,112,70,4.5,45,0.4761
STN-04,21-03-2021 06:00,0.7,73,57,5.2,45.5,
STN-04,21-03-2021 07:00,2.9,294,108,7.3,37.8,0.4909
STN-04,21-03-2021 08:00,5.1,560,160,9.7,33.3,
STN-04,21-03-2021 09:00,5.6,596,156,11.3,26.4,0.492
STN-04,21-03-2021 10:00,5.2,552,151,14.3,21.1,0.5149
STN-04,21-03-2021 11:00,5,551,153,15.4,15.9,0.4633
STN-04,21-03-2021 12:00,4.3,467,126,17.9,15.7,0.5184
STN-04,21-03-2021 13:00,4.3,473,115,18.8,16,0.5306
STN-04,21-03-2021 14:00,4.7,474,125,18.9,15.1,0.4986
STN-04,21-03-2021 15:00,4,441,111,18.3,18.5,0.5199
STN-04,21-03-2021 16:00,4.2,453,125,18.3,19.4,0.5248
STN-04,21-03-2021 17:00,3.9,431,137,17.6,21.3,0.5331
STN-04,21-03-2021 18:00,5.1,544,165,16.2,27.2,0.6199
STN-04,21-03-2021 19:00,4.5,442,148,14.9,27,0.5839
STN-04,21-03-2021 20:00,4.6,455,151,13.1,30.5,0.5782
STN-04,21-03-2021 21:00,3,339,124,12.8,30.6,0.5681
STN-04,21-03-2021 22:00,1.9,210,97,11.7,40.5,0.6281
STN-04,21-03-2021 23:00,1,102,61,11.3,41.7,0.6098
STN-04,22-03-2021 00:00,1.1,106,45,12.9,41.1,0.6076
STN-04,22-03-2021 01:00,1.1,126,26,13.3,42,0.6426
STN-04,22-03-2021 02:00,0.7,25,14,12,44.7,0.6345
STN-04,22-03-2021 03:00,0.7,65,23,11.9,46,0.6342
STN-04,22-03-2021 04:00,1.1,96,23,12.4,51.5,0.7211
STN-04,22-03-2021 05:00,1.5,154,24,10.8,58.2,0.7485
STN-04,22-03-2021 06:00,2,176,36,10,58.5,0.743
STN-04,22-03-2021 07:00,2.7,174,53,10,63.3,0.8273
STN-04,22-03-2021 08:00,3,261,83,9.7,61.7,0.8155
STN-04,22-03-2021 09:00,3.5,362,,11.2,59.1,0.8674
STN-04,22-03-2021 10:00,2.6,,,13.8,51.1,0.87
STN-04,22-03-2021 11:00,3.6,300,105,13.9,44.5,0.7778
STN-04,22-03-2021 12:00,3.5,269,109,14.8,36.3,0.7327
STN-04,22-03-2021 13:00,4.2,310,119,16.8,,0.8086
STN-04,22-03-2021 14:00,4.1,257,110,18.3,37.5,0.8493
