Station_ID,Timestamp,CO_Channel,NOx_Channel,NO2_Channel,Ambient_Temperature,Relative_Humidity,Absolute_Humidity
SC2-02,2022-10-01 06:00:00,1.9,122.0,1.0,15.1,81.1,1.1731
SC2-02,2022-10-01 07:00:00,2.0,-396.13368154126243,1.0,13.8,82.1,1.1708
SC2-02,2022-10-01 08:00:00,3.0,211.0,7.0,14.5,76.6,1.1486
SC2-02,2022-10-01 09:00:00,3.2,260.0,28.0,15.8,71.7,1.1295
SC2-02,2022-10-01 10:00:00,3.2,232.0,50.0,19.6,57.6,1.0957
SC2-02,2022-10-01 11:00:00,3.1,176.0,48.0,20.9,54.3,1.0538
SC2-02,2022-10-01 12:00:00,2.7,221.0,54.0,22.1,44.6,0.9773
SC2-02,2022-10-01 13:00:00,3.5,262.0,61.0,,40.6,0.8804
SC2-02,2022-10-01 14:00:00,3.2,272.0,54.0,24.0,43.4,0.9535
SC2-02,2022-10-01 15:00:00,2.9,347.0,58.0,23.1,43.4,0.9196
SC2-02,2022-10-01 16:00:00,,372.0,61.0,24.3,41.6,0.955
SC2-02,2022-10-01 17:00:00,3.3,322.0,73.0,24.5,38.8,0.951
SC2-02,2022-10-01 18:00:00,3.2,315.0,72.0,23.5,44.1,0.9805
SC2-02,2022-10-01 19:00:00,2.8,181.0,62.0,21.5,46.9,0.9669
SC2-02,2022-10-01 20:00:00,3.0,262.0,80.0,20.5,52.1,0.9551
SC2-02,2022-10-01 21:00:00,1.3,149.0,62.0,19.4,54.7,0.9557
SC2-02,2022-10-01 22:00:00,0.0,1.0,31.0,18.4,48.6,0.8778
SC2-02,2022-10-01 23:00:00,0.2,51.0,50.0,17.6,51.6,0.85
SC2-02,2022-10-02 00:00:00,0.0,1.0,22.0,17.8,52.0,0.8962
SC2-02,2022-10-02 01:00:00,0.0,1.0,8.0,18.3,52.7,0.9247
SC2-02,2022-10-02 02:00:00,,1.0,1.0,17.9,51.7,0.8939
SC2-02,2022-10-02 03:00:00,0.0,1.0,1.0,17.8,55.5,0.9278
SC2-02,2022-10-02 04:00:00,0.0,1.0,1.0,17.3,58.6,0.9238
SC2-02,2022-10-02 05:00:00,0.0,1.0,1.0,15.5,61.9,0.9069
SC2-02,2022-10-02 06:00:00,1.2,1.0,16.0,15.8,64.9,0.94
SC2-02,2022-10-02 07:00:00,2.1,101.0,38.0,17.4,60.8,0.9564
SC2-02,2022-10-02 08:00:00,3.9,292.0,76.0,19.8,63.2,1.0394
SC2-02,2022-10-02 09:00:00,3.1,331.0,83.0,21.7,55.9,1.0337
SC2-02,2022-10-02 10:00:00,2.4,291.0,93.0,22.7,51.6,1.0337
SC2-02,2022-10-02 11:00:00,2.2,325.0,113.0,24.4,44.9,1.0337
SC2-02,2022-10-02 12:00:00,0.9,177.0,95.0,26.1,35.8,1.0337
SC2-02,2022-10-02 13:00:00,0.9,136.0,98.0,26.2,38.4,1.0337
SC2-02,2022-10-02 14:00:00,1.6,159.0,109.0,27.0,31.1,1.0337
SC2-02,2022-10-02 15:00:00,1.7,155.0,96.0,25.5,38.1,1.0337
SC2-02,2022-10-02 16:00:00,1.8,198.0,89.0,25.1,,1.0353
SC2-02,2022-10-02 17:00:00,1.9,237.0,115.0,23.8,47.8,1.0233
SC2-02,2022-10-02 18:00:00,3.5,387.0,,22.9,55.7,1.1129
SC2-02,2022-10-02 19:00:00,3.6,369.0,143.0,21.8,59.9,1.1535
SC2-02,2022-10-02 20:00:00,3.1,275.0,136.0,19.4,64.6,1.1721
SC2-02,2022-10-02 21:00:00,1.8,190.0,133.0,16.9,66.4,1.119
SC2-02,2022-10-02 22:00:00,0.8,40.0,104.0,16.0,62.1,1.0561
SC2-02,2022-10-02 23:00:00,1.0,60.0,96.0,15.9,64.3,1.1088
SC2-02,2022-10-03 00:00:00,1.9,,100.0,15.3,68.0,1.1208
SC2-02,2022-10-03 01:00:00,1.4,124.0,87.0,14.0,74.2,1.1659
SC2-02,2022-10-03 02:00:00,1.1,112.0,93.0,13.9,73.7,1.1393
SC2-02,2022-10-03 03:00:00,1.0,107.0,75.0,12.5,77.6,1.122
SC2-02,2022-10-03 04:00:00,1.6,82.0,55.0,12.8,73.0,1.0792
SC2-02,2022-10-03 05:00:00,1.3,50.0,33.0,13.0,75.5,1.1476
SC2-02,2022-10-03 06:00:00,0.8,90.0,50.0,11.1,77.2,1.0682
SC2-02,2022-10-03 07:00:00,1.8,189.0,83.0,13.5,72.6,1.1006
SC2-02,2022-10-03 08:00:00,3.5,337.0,106.0,14.3,74.3,1.1281
SC2-02,2022-10-03 09:00:00,3.6,331.0,108.0,17.0,67.1,1.1673
SC2-02,2022-10-03 10:00:00,2.9,206.0,96.0,20.8,63.4,1.2796
SC2-02,2022-10-03 11:00:00,2.9,312.0,122.0,21.9,50.6,
SC2-02,2022-10-03 12:00:00,2.4,210.0,89.0,23.6,45.8,1.1663
SC2-02,2022-10-03 13:00:00,2.3,186.0,82.0,23.8,43.1,1.1259
SC2-02,2022-10-03 14:00:00,,206.0,82.0,23.0,44.1,1.0707
SC2-02,2022-10-03 15:00:00,2.0,121.0,85.0,23.8,44.4,1.1151
SC2-02,2022-10-03 16:00:00,2.7,186.0,79.0,23.8,53.0,1.2344
SC2-02,2022-10-03 17:00:00,,275.0,,23.8,59.2,1.3353
SC2-02,2022-10-03 18:00:00,4.3,,99.0,21.3,60.8,1.3226
SC2-02,2022-10-03 19:00:00,4.7,385.0,119.0,18.9,69.4,1.3284
SC2-02,2022-10-03 20:00:00,4.7,462.0,117.0,17.4,72.8,1.3065
SC2-02,2022-10-03 21:00:00,4.2,478.0,112.0,17.2,70.8,1.306
SC2-02,2022-10-03 22:00:00,3.4,373.0,98.0,14.6,81.2,1.3403
SC2-02,2022-10-03 23:00:00,3.1,285.0,75.0,14.9,80.2,1.3603
SC2-02,2022-10-04 00:00:00,3.0,267.0,73.0,14.1,80.0,1.3925
SC2-02,2022-10-04 01:00:00,1.1,34.0,24.0,13.2,80.9,
SC2-02,2022-10-04 02:00:00,0.5,18.0,,13.9,86.0,1.4437
SC2-02,2022-10-04 03:00:00,1.2,191.0,42.0,13.6,85.1,1.3821
SC2-02,2022-10-04 04:00:00,1.2,155.0,24.0,12.4,89.7,1.3921
SC2-02,2022-10-04 05:00:00,1.9,199.0,72.0,12.7,87.1,1.361
SC2-02,2022-10-04 06:00:00,2.4,331.0,87.0,11.2,85.7,1.2854
SC2-02,2022-10-04 07:00:00,2.0,256.0,69.0,10.6,81.5,1.2331
SC2-02,2022-10-04 08:00:00,2.8,356.0,92.0,10.2,81.6,1.2285
SC2-02,2022-10-04 09:00:00,2.2,366.0,86.0,12.2,74.0,1.2257
SC2-02,2022-10-04 10:00:00,1.8,322.0,91.0,14.2,65.7,1.1949
SC2-02,2022-10-04 11:00:00,1.9,284.0,97.0,16.9,58.3,1.2199
SC2-02,2022-10-04 12:00:00,2.2,276.0,88.0,16.9,54.9,1.1561
SC2-02,2022-10-04 13:00:00,2.8,304.0,,19.3,50.0,1.1686
SC2-02,2022-10-04 14:00:00,3.2,333.0,87.0,21.1,49.4,1.2194
SC2-02,2022-10-04 15:00:00,3.1,313.0,104.0,20.8,47.9,1.2103
SC2-02,2022-10-04 16:00:00,3.0,344.0,93.0,20.4,53.9,1.2472
SC2-02,2022-10-04 17:00:00,3.2,355.0,116.0,19.2,50.7,1.1924
SC2-02,2022-10-04 18:00:00,3.5,,136.0,16.7,50.4,1.1308
SC2-02,2022-10-04 19:00:00,3.5,391.0,130.0,16.1,51.1,1.1517
SC2-02,2022-10-04 20:00:00,2.4,305.0,102.0,16.8,42.0,
SC2-02,2022-10-04 21:00:00,1.9,280.0,105.0,15.3,45.2,1.054
SC2-02,2022-10-04 22:00:00,1.3,185.0,99.0,15.2,,1.0831
SC2-02,2022-10-04 23:00:00,1.9,164.0,85.0,14.0,55.0,1.1213
SC2-02,2022-10-05 00:00:00,0.7,,,14.2,,1.2156
SC2-02,2022-10-05 01:00:00,0.4,1.0,32.0,14.4,62.3,1.1932
SC2-02,2022-10-05 02:00:00,0.4,1.0,23.0,13.5,67.6,1.2249
SC2-02,2022-10-05 03:00:00,0.4,16.0,44.0,12.6,69.8,1.1743
SC2-02,2022-10-05 04:00:00,1.2,56.0,,13.5,74.1,1.29
SC2-02,2022-10-05 05:00:00,1.2,84.0,40.0,13.9,73.3,1.2893
SC2-02,2022-10-05 06:00:00,1.1,136.0,60.0,14.2,65.7,1.1938
SC2-02,2022-10-05 07:00:00,1.7,197.0,64.0,14.1,67.6,1.2319
SC2-02,2022-10-05 08:00:00,3.4,369.0,92.0,15.1,65.1,1.2212
SC2-02,2022-10-05 09:00:00,3.7,420.0,88.0,17.3,62.4,1.2959
SC2-02,2022-10-05 10:00:00,3.2,377.0,79.0,19.2,52.3,1.2532
SC2-02,2022-10-05 11:00:00,3.4,443.0,95.0,21.3,52.1,
SC2-02,2022-10-05 12:00:00,2.5,340.0,69.0,22.3,49.4,1.3115
SC2-02,2022-10-05 13:00:00,3.0,352.0,80.0,23.2,40.4,1.2305
SC2-02,2022-10-05 14:00:00,2.2,291.0,62.0,24.0,37.5,1.2461
SC2-02,2022-10-05 15:00:00,2.0,305.0,65.0,24.7,41.1,1.3058
SC2-02,2022-10-05 16:00:00,1.8,243.0,66.0,24.6,38.1,1.301
SC2-02,2022-10-05 17:00:00,2.8,291.0,69.0,23.7,42.1,1.3168
SC2-02,2022-10-05 18:00:00,4.5,408.0,91.0,23.6,46.5,1.3927
SC2-02,2022-10-05 19:00:00,5.4,456.0,100.0,21.9,50.9,1.3957
SC2-02,2022-10-05 20:00:00,4.7,366.0,79.0,20.7,55.1,1.4273
SC2-02,2022-10-05 21:00:00,3.1,223.0,52.0,19.5,56.1,1.3966
SC2-02,2022-10-05 22:00:00,1.5,34.0,5.0,19.5,,1.523
SC2-02,2022-10-05 23:00:00,1.6,65.0,15.0,19.9,70.6,1.6205
SC2-02,2022-10-06 00:00:00,0.7,41.0,23.0,19.9,68.8,1.558
SC2-02,2022-10-06 01:00:00,0.6,,30.0,20.3,66.6,1.55
SC2-02,2022-10-06 02:00:00,0.4,61.0,26.0,20.6,61.8,1.4848
SC2-02,2022-10-06 03:00:00,0.2,8.0,36.0,18.7,65.7,1.4567
SC2-02,2022-10-06 04:00:00,0.0,1.0,11.0,17.1,66.6,1.4201
SC2-02,2022-10-06 05:00:00,0.1,1.0,21.0,16.9,62.5,1.3638
SC2-02,2022-10-06 06:00:00,0.0,1.0,23.0,17.5,60.5,1.3294
SC2-02,2022-10-06 07:00:00,0.9,72.0,43.0,18.3,58.1,1.3326
SC2-02,2022-10-06 08:00:00,,229.0,82.0,18.3,54.6,1.2642
SC2-02,2022-10-06 09:00:00,2.0,183.0,90.0,19.7,,1.1845
SC2-02,2022-10-06 10:00:00,1.8,173.0,81.0,21.4,35.2,1.1463
SC2-02,2022-10-06 11:00:00,,312.0,92.0,21.7,39.0,1.1587
SC2-02,2022-10-06 12:00:00,1.2,188.0,66.0,23.2,36.1,1.1816
SC2-02,2022-10-06 13:00:00,1.3,235.0,78.0,22.8,35.5,1.1402
SC2-02,2022-10-06 14:00:00,1.7,285.0,85.0,21.4,40.6,1.1476
SC2-02,2022-10-06 15:00:00,1.8,299.0,,21.6,40.8,1.1588
SC2-02,2022-10-06 16:00:00,2.3,322.0,92.0,21.5,40.0,1.1712
SC2-02,2022-10-06 17:00:00,2.7,383.0,92.0,20.9,43.9,1.2097
SC2-02,2022-10-06 18:00:00,3.8,495.0,115.0,19.0,49.0,1.207
SC2-02,2022-10-06 19:00:00,4.5,553.0,104.0,17.9,51.6,1.1859
SC2-02,2022-10-06 20:00:00,4.2,497.0,87.0,17.7,57.1,1.2289
SC2-02,2022-10-06 21:00:00,2.7,426.0,65.0,15.3,64.9,1.2351
SC2-02,2022-10-06 22:00:00,2.2,336.0,50.0,15.4,65.9,1.2742
SC2-02,2022-10-06 23:00:00,2.1,350.0,66.0,13.8,64.9,1.199
SC2-02,2022-10-07 00:00:00,2.0,335.0,65.0,13.6,62.6,1.2232
SC2-02,2022-10-07 01:00:00,1.4,314.0,67.0,12.7,65.1,1.2077
SC2-02,2022-10-07 02:00:00,1.0,269.0,48.0,12.9,66.1,1.1948
SC2-02,2022-10-07 03:00:00,0.5,217.0,58.0,12.1,66.3,1.1468
SC2-02,2022-10-07 04:00:00,0.0,108.0,29.0,11.4,69.8,1.1856
SC2-02,2022-10-07 05:00:00,0.0,18.0,10.0,11.8,71.7,1.2281
SC2-02,2022-10-07 06:00:00,0.0,47.0,36.0,11.6,69.9,1.1946
SC2-02,2022-10-07 07:00:00,1.8,237.0,86.0,11.8,66.7,1.2026
SC2-02,2022-10-07 08:00:00,2.8,386.0,118.0,12.4,68.3,1.2418
SC2-02,2022-10-07 09:00:00,2.2,327.0,113.0,14.1,59.5,1.1971
SC2-02,2022-10-07 10:00:00,2.2,320.0,117.0,16.9,51.1,1.1782
SC2-02,2022-10-07 11:00:00,1.7,269.0,96.0,20.0,46.8,1.198
SC2-02,2022-10-07 12:00:00,1.0,174.0,89.0,20.1,45.7,1.134
SC2-02,2022-10-07 13:00:00,1.2,219.0,84.0,20.0,48.3,1.1692
SC2-02,2022-10-07 14:00:00,2.0,286.0,92.0,21.4,46.6,1.1919
SC2-02,2022-10-07 15:00:00,1.9,245.0,80.0,,54.7,1.2488
SC2-02,2022-10-07 16:00:00,3.1,329.0,102.0,21.6,53.7,1.2579
SC2-02,2022-10-07 17:00:00,4.0,398.0,117.0,21.7,49.7,1.2272
SC2-02,2022-10-07 18:00:00,4.6,453.0,120.0,20.1,,1.231
SC2-02,2022-10-07 19:00:00,4.9,411.0,111.0,19.2,53.5,1.2848
SC2-02,2022-10-07 20:00:00,4.1,376.0,104.0,20.2,51.7,1.2847
SC2-02,2022-10-07 21:00:00,2.6,297.0,89.0,19.2,52.9,1.2685
SC2-02,2022-10-07 22:00:00,1.9,181.0,48.0,19.7,47.3,1.2433
SC2-02,2022-10-07 23:00:00,1.5,90.0,40.0,18.9,51.7,1.2558
SC2-02,2022-10-08 00:00:00,2.7,186.0,61.0,,48.3,1.2559
SC2-02,2022-10-08 01:00:00,3.0,243.0,62.0,17.5,52.4,1.2297
SC2-02,2022-10-08 02:00:00,2.6,143.0,39.0,17.0,60.0,1.281
SC2-02,2022-10-08 03:00:00,3.0,,63.0,16.9,58.1,1.2313
SC2-02,2022-10-08 04:00:00,3.1,182.0,54.0,18.0,58.0,1.2828
SC2-02,2022-10-08 05:00:00,2.7,200.0,45.0,17.3,59.5,1.2714
SC2-02,2022-10-08 06:00:00,2.8,229.0,68.0,15.8,61.0,1.2222
SC2-02,2022-10-08 07:00:00,2.8,278.0,101.0,16.7,58.2,1.2329
SC2-02,2022-10-08 08:00:00,4.7,496.0,133.0,18.3,,1.37
SC2-02,2022-10-08 09:00:00,3.8,407.0,107.0,19.9,57.9,1.3904
SC2-02,2022-10-08 10:00:00,2.4,255.0,89.0,22.4,50.5,1.3815
SC2-02,2022-10-08 11:00:00,2.6,352.0,113.0,24.3,46.4,1.3506
SC2-02,2022-10-08 12:00:00,3.2,367.0,109.0,28.0,40.8,1.3921
SC2-02,2022-10-08 13:00:00,3.2,342.0,108.0,28.9,32.1,
SC2-02,2022-10-08 14:00:00,3.4,290.0,85.0,27.4,32.7,1.2746
SC2-02,2022-10-08 15:00:00,3.4,231.0,107.0,28.9,29.6,1.2788
SC2-02,2022-10-08 16:00:00,4.1,299.0,109.0,29.9,30.0,1.3164
SC2-02,2022-10-08 17:00:00,4.6,376.0,113.0,28.1,38.5,1.3591
SC2-02,2022-10-08 18:00:00,5.8,483.0,144.0,26.4,44.2,1.3718
SC2-02,2022-10-08 19:00:00,6.8,613.0,160.0,24.5,52.7,1.4842
SC2-02,2022-10-08 20:00:00,6.9,700.0,178.0,22.5,59.7,1.4958
SC2-02,2022-10-08 21:00:00,6.0,627.0,153.0,20.9,64.9,1.4967
SC2-02,2022-10-08 22:00:00,4.4,459.0,133.0,20.7,64.8,1.4867
SC2-02,2022-10-08 23:00:00,3.5,344.0,114.0,18.6,67.0,1.4555
SC2-02,2022-10-09 00:00:00,3.6,326.0,122.0,17.1,74.5,1.4887
SC2-02,2022-10-09 01:00:00,2.7,206.0,104.0,14.5,75.0,1.3911
SC2-02,2022-10-09 02:00:00,2.0,124.0,70.0,14.3,71.4,
SC2-02,2022-10-09 03:00:00,1.3,108.0,83.0,14.6,61.4,1.2225
SC2-02,2022-10-09 04:00:00,1.7,131.0,72.0,15.3,58.5,1.1656
SC2-02,2022-10-09 05:00:00,1.1,66.0,56.0,15.3,59.0,1.1685
SC2-02,2022-10-09 06:00:00,1.3,95.0,60.0,15.0,62.0,1.1758
SC2-02,2022-10-09 07:00:00,2.8,230.0,81.0,16.4,61.1,
SC2-02,2022-10-09 08:00:00,,287.0,83.0,17.3,58.1,1.2646
SC2-02,2022-10-09 09:00:00,2.1,186.0,82.0,18.8,53.2,1.2399
SC2-02,2022-10-09 10:00:00,1.2,130.0,61.0,22.1,47.6,1.2766
SC2-02,2022-10-09 11:00:00,0.8,116.0,89.0,22.2,44.1,1.1713
SC2-02,2022-10-09 12:00:00,0.8,116.0,98.0,24.2,42.5,1.1963
SC2-02,2022-10-09 13:00:00,1.7,188.0,96.0,24.6,45.5,1.2376
SC2-02,2022-10-09 14:00:00,1.5,117.0,,25.6,38.6,1.1668
SC2-02,2022-10-09 15:00:00,1.6,144.0,76.0,23.7,41.3,1.1218
SC2-02,2022-10-09 16:00:00,1.7,179.0,71.0,23.0,42.5,1.1011
SC2-02,2022-10-09 17:00:00,2.6,241.0,76.0,23.2,41.7,1.0962
SC2-02,2022-10-09 18:00:00,3.5,298.0,98.0,20.8,45.4,1.122
SC2-02,2022-10-09 19:00:00,3.6,280.0,101.0,20.1,47.8,1.1645
SC2-02,2022-10-09 20:00:00,4.5,421.0,126.0,18.9,49.9,1.1504
SC2-02,2022-10-09 21:00:00,,378.0,112.0,18.2,55.7,
SC2-02,2022-10-09 22:00:00,3.6,355.0,96.0,18.3,64.0,1.3143
SC2-02,2022-10-09 23:00:00,4.2,368.0,97.0,17.3,63.8,1.2839
SC2-02,2022-10-10 00:00:00,4.5,434.0,95.0,16.6,73.3,1.341
SC2-02,2022-10-10 01:00:00,3.0,289.0,56.0,15.4,70.7,1.2918
SC2-02,2022-10-10 02:00:00,3.0,323.0,38.0,14.8,75.3,1.3331
SC2-02,2022-10-10 03:00:00,1.3,268.0,38.0,12.0,76.4,1.2437
SC2-02,2022-10-10 04:00:00,1.7,248.0,52.0,12.1,76.9,1.2583
SC2-02,2022-10-10 05:00:00,2.1,285.0,52.0,12.4,73.9,1.2201
SC2-02,2022-10-10 06:00:00,1.6,209.0,34.0,13.6,71.8,1.2333
SC2-02,2022-10-10 07:00:00,2.7,348.0,48.0,14.5,70.5,1.2865
SC2-02,2022-10-10 08:00:00,4.7,545.0,85.0,16.3,59.6,1.1923
SC2-02,2022-10-10 09:00:00,4.3,524.0,80.0,18.6,57.8,1.2425
SC2-02,2022-10-10 10:00:00,3.8,536.0,,21.6,49.5,1.2204
SC2-02,2022-10-10 11:00:00,2.5,431.0,90.0,23.9,45.0,1.2169
SC2-02,2022-10-10 12:00:00,3.3,523.0,110.0,25.7,44.5,1.2371
SC2-02,2022-10-10 13:00:00,2.9,467.0,105.0,26.4,46.1,1.2721
SC2-02,2022-10-10 14:00:00,2.8,460.0,93.0,27.4,46.2,1.2903
SC2-02,2022-10-10 15:00:00,2.9,468.0,113.0,27.8,47.2,1.296
SC2-02,2022-10-10 16:00:00,2.8,453.0,104.0,27.6,51.3,1.3427
SC2-02,2022-10-10 17:00:00,3.4,,99.0,27.0,52.9,1.3038
SC2-02,2022-10-10 18:00:00,4.5,662.0,121.0,25.5,56.2,1.31
SC2-02,2022-10-10 19:00:00,4.7,594.0,119.0,23.2,57.7,
SC2-02,2022-10-10 20:00:00,4.4,585.0,115.0,20.6,60.3,1.2688
SC2-02,2022-10-10 21:00:00,4.1,474.0,95.0,19.4,,1.2314
SC2-02,2022-10-10 22:00:00,3.3,413.0,102.0,17.7,59.9,1.2043
SC2-02,2022-10-10 23:00:00,3.7,439.0,99.0,17.7,65.2,1.2838
SC2-02,2022-10-11 00:00:00,2.9,357.0,86.0,17.3,69.4,1.2993
SC2-02,2022-10-11 01:00:00,1.8,267.0,74.0,14.9,79.0,1.2913
SC2-02,2022-10-11 02:00:00,1.4,178.0,46.0,14.1,77.0,1.2727
SC2-02,2022-10-11 03:00:00,,249.0,57.0,12.9,85.1,1.2935
SC2-02,2022-10-11 04:00:00,1.0,122.0,18.0,12.5,79.6,1.2181
SC2-02,2022-10-11 05:00:00,1.4,201.0,21.0,11.2,84.5,1.2046
SC2-02,2022-10-11 06:00:00,1.1,230.0,45.0,10.1,85.2,1.1696
SC2-02,2022-10-11 07:00:00,1.5,302.0,43.0,10.9,85.5,1.1952
SC2-02,2022-10-11 08:00:00,4.0,490.0,90.0,12.0,85.2,1.2702
SC2-02,2022-10-11 09:00:00,4.5,,116.0,14.0,75.9,1.2616
SC2-02,2022-10-11 10:00:00,4.6,567.0,118.0,17.0,74.2,1.3343
SC2-02,2022-10-11 11:00:00,4.3,563.0,137.0,19.9,68.7,1.3491
SC2-02,2022-10-11 12:00:00,3.6,423.0,116.0,21.6,60.9,1.3141
SC2-02,2022-10-11 13:00:00,4.1,358.0,,21.7,54.2,1.2485
SC2-02,2022-10-11 14:00:00,2.9,251.0,80.0,21.8,51.8,1.2085
SC2-02,2022-10-11 15:00:00,2.6,,89.0,21.4,56.6,1.2181
SC2-02,2022-10-11 16:00:00,3.8,396.0,112.0,23.7,48.9,1.1857
SC2-02,2022-10-11 17:00:00,4.0,466.0,133.0,23.5,48.7,1.1539
SC2-02,2022-10-11 18:00:00,4.6,419.0,124.0,22.3,46.6,1.135
SC2-02,2022-10-11 19:00:00,,423.0,120.0,20.9,48.2,1.1143
SC2-02,2022-10-11 20:00:00,5.6,453.0,125.0,19.6,54.2,1.1263
SC2-02,2022-10-11 21:00:00,3.8,380.0,93.0,18.9,55.7,1.1254
SC2-02,2022-10-11 22:00:00,2.3,203.0,57.0,20.2,54.6,1.1804
SC2-02,2022-10-11 23:00:00,3.7,333.0,92.0,20.8,58.6,1.2571
SC2-02,2022-10-12 00:00:00,3.6,313.0,99.0,20.0,64.8,1.2985
SC2-02,2022-10-12 01:00:00,3.6,,,19.5,63.5,1.3009
SC2-02,2022-10-12 02:00:00,3.2,255.0,80.0,17.2,65.7,1.2597
SC2-02,2022-10-12 03:00:00,3.6,283.0,78.0,17.7,67.4,1.3127
SC2-02,2022-10-12 04:00:00,2.8,160.0,48.0,17.8,67.4,1.3499
SC2-02,2022-10-12 05:00:00,2.5,112.0,48.0,13.508316278267325,69.3,1.1836307630617309
SC2-02,2022-10-12 06:00:00,3.1,197.0,72.0,11.31663255653465,66.7,1.044161526123462
SC2-02,2022-10-12 07:00:00,4.1,353.0,,8.824948834801972,62.2,0.847892289185193
SC2-02,2022-10-12 08:00:00,4.6,420.0,132.0,7.033265113069296,59.8,0.687623052246924
SC2-02,2022-10-12 09:00:00,4.2,337.0,132.0,8.133265113069298,58.1,0.7225230522469239
SC2-02,2022-10-12 10:00:00,3.9,322.0,152.0,,50.2,0.719723052246924
SC2-02,2022-10-12 11:00:00,3.2,316.0,162.0,12.933265113069295,41.7,0.6561230522469239
SC2-02,2022-10-12 12:00:00,3.6,332.0,155.0,14.533265113069296,39.6,0.6824230522469239
SC2-02,2022-10-12 13:00:00,3.3,299.0,150.0,14.933265113069295,37.5,0.649623052246924
SC2-02,2022-10-12 14:00:00,2.8,275.0,133.0,15.333265113069297,34.1,0.653423052246924
SC2-02,2022-10-12 15:00:00,2.7,231.0,128.0,14.533265113069296,33.4,0.6178230522469239
SC2-02,2022-10-12 16:00:00,2.5,244.0,124.0,13.833265113069297,36.0,0.592723052246924
SC2-02,2022-10-12 17:00:00,2.6,184.0,121.0,24.8,40.6,1.2855
SC2-02,2022-10-12 18:00:00,3.2,200.0,121.0,22.1,40.1,1.187
SC2-02,2022-10-12 19:00:00,3.4,197.0,114.0,20.3,43.1,1.1907
SC2-02,2022-10-12 20:00:00,3.2,172.0,107.0,19.5,41.3,1.1771
SC2-02,2022-10-12 21:00:00,3.1,180.0,112.0,18.4,40.8,1.1421
SC2-02,2022-10-12 22:00:00,3.0,200.0,119.0,18.2,44.6,1.1833
SC2-02,2022-10-12 23:00:00,2.5,65.0,84.0,16.9,48.4,1.214
SC2-02,2022-10-13 00:00:00,1.4,1.0,57.0,16.7,44.3,1.1821
SC2-02,2022-10-13 01:00:00,0.9,1.0,42.0,16.3,44.3,1.1615
SC2-02,2022-10-13 02:00:00,0.7,1.0,34.0,14.8,39.3,1.05
SC2-02,2022-10-13 03:00:00,1.1,1.0,32.0,16.0,32.1,0.997
SC2-02,2022-10-13 04:00:00,0.8,1.0,10.0,17.3,29.2,0.9491
SC2-02,2022-10-13 05:00:00,0.2,1.0,4.0,17.7,33.3,0.974
SC2-02,2022-10-13 06:00:00,1.4,1.0,21.0,16.9,34.0,
SC2-02,2022-10-13 07:00:00,2.1,116.0,40.0,16.8,41.7,1.0083
SC2-02,2022-10-13 08:00:00,2.2,172.0,44.0,18.3,40.2,1.0737
SC2-02,2022-10-13 09:00:00,2.3,203.0,54.0,20.0,34.7,1.0774
SC2-02,2022-10-13 10:00:00,2.8,272.0,77.0,22.2,30.6,1.107
SC2-02,2022-10-13 11:00:00,1.9,228.0,95.0,24.4,23.3,1.0478
SC2-02,2022-10-13 12:00:00,3.0,282.0,139.0,24.6,23.7,1.0107
SC2-02,2022-10-13 13:00:00,1.9,130.0,106.0,,16.7,0.9386
SC2-02,2022-10-13 14:00:00,1.6,193.0,106.0,27.0,18.3,0.9659
SC2-02,2022-10-13 15:00:00,0.5,40.0,95.0,26.4,14.1,0.8879
SC2-02,2022-10-13 16:00:00,1.4,180.0,113.0,25.5,19.3,0.9447
SC2-02,2022-10-13 17:00:00,1.9,167.0,124.0,24.4,21.3,0.9366
SC2-02,2022-10-13 18:00:00,2.8,259.0,119.0,24.2,26.0,1.0101
SC2-02,2022-10-13 19:00:00,3.3,275.0,118.0,22.9,32.4,1.0431
SC2-02,2022-10-13 20:00:00,3.2,274.0,111.0,20.3,46.3,1.1298
SC2-02,2022-10-13 21:00:00,3.3,293.0,114.0,20.1,49.7,1.1665
SC2-02,2022-10-13 22:00:00,2.9,184.0,89.0,20.0,48.6,1.167
SC2-02,2022-10-13 23:00:00,2.9,,77.0,19.6,52.7,1.2275
SC2-02,2022-10-14 00:00:00,1.6,1.0,54.0,17.7,55.1,1.2043
SC2-02,2022-10-14 01:00:00,0.8,,42.0,16.5,58.6,1.2045
SC2-02,2022-10-14 02:00:00,0.5,1.0,23.0,16.5,63.0,1.2507
SC2-02,2022-10-14 03:00:00,1.0,42.0,31.0,16.7,62.4,1.2847
SC2-02,2022-10-14 04:00:00,0.7,,12.0,16.9,66.2,1.3494
SC2-02,2022-10-14 05:00:00,0.9,21.0,22.0,15.8,65.9,1.3004
SC2-02,2022-10-14 06:00:00,1.7,128.0,43.0,15.2,64.9,1.2579
SC2-02,2022-10-14 07:00:00,2.6,262.0,64.0,15.9,64.6,1.2762
SC2-02,2022-10-14 08:00:00,4.0,416.0,91.0,17.1,62.2,1.315
SC2-02,2022-10-14 09:00:00,3.7,367.0,111.0,17.6,56.9,1.2472
SC2-02,2022-10-14 10:00:00,1.9,237.0,92.0,19.3,53.5,1.2428
SC2-02,2022-10-14 11:00:00,2.0,262.0,,21.4,51.4,1.2374
SC2-02,2022-10-14 12:00:00,1.3,159.0,105.0,22.6,41.7,1.1377
